periode_data,tahun,nama_provinsi,nama_kabupaten_kota,nama_kecamatan,nama_kelurahan,usia,jenis_kelamin,jumlah_penduduk
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,,PEREMPUAN,2707
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,,PEREMPUAN,1886
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,,PEREMPUAN,2267
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,,PEREMPUAN,2239
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,,PEREMPUAN,2707
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,,PEREMPUAN,1886
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,,PEREMPUAN,2416
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,,PEREMPUAN,1183
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,,PEREMPUAN,1326
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,,PEREMPUAN,120
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,,PEREMPUAN,434
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,,PEREMPUAN,647
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,,PEREMPUAN,171
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,,PEREMPUAN,256
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,,PEREMPUAN,196
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,,PEREMPUAN,304
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,,PEREMPUAN,541
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,,PEREMPUAN,2048
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,,PEREMPUAN,1812
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,,PEREMPUAN,1049
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,,PEREMPUAN,2229
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,,PEREMPUAN,987
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,,PEREMPUAN,1449
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,,PEREMPUAN,1019
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,,PEREMPUAN,602
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,,PEREMPUAN,2948
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,,PEREMPUAN,2865
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,,PEREMPUAN,1835
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,,PEREMPUAN,2695
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,,PEREMPUAN,1985
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,,PEREMPUAN,1793
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,,PEREMPUAN,1525
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,,PEREMPUAN,2589
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,,PEREMPUAN,2854
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,,PEREMPUAN,1742
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,,PEREMPUAN,2184
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,,PEREMPUAN,1628
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,,PEREMPUAN,1488
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,,PEREMPUAN,1315
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PAL MERIAM,,PEREMPUAN,1077
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,,PEREMPUAN,860
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,,PEREMPUAN,1757
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,,PEREMPUAN,1838
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,,PEREMPUAN,2181
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,,PEREMPUAN,1081
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,KALI BARU,,PEREMPUAN,3353
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,,PEREMPUAN,1617
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,ROROTAN,,PEREMPUAN,1612
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,,PEREMPUAN,2873
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,,PEREMPUAN,1392
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,,PEREMPUAN,3179
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,,PEREMPUAN,990
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,,PEREMPUAN,1016
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,ROROTAN,,PEREMPUAN,1921
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,,PEREMPUAN,3856
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,,PEREMPUAN,1986
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,,PEREMPUAN,3950
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,,PEREMPUAN,1257
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,,PEREMPUAN,1759
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,,PEREMPUAN,2382
2014,2014,PROVINSI DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,,PEREMPUAN,1886
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,,PEREMPUAN,3522
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,,PEREMPUAN,3626
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,,PEREMPUAN,3199
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,,PEREMPUAN,1713
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KAPUK,,PEREMPUAN,6997
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,,PEREMPUAN,4132
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,,PEREMPUAN,860
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,,PEREMPUAN,1009
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,,PEREMPUAN,1572
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,,PEREMPUAN,1714
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,,PEREMPUAN,1441
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,,PEREMPUAN,2168
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,,PEREMPUAN,2108
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,,PEREMPUAN,726
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,,PEREMPUAN,834
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,,PEREMPUAN,877
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,,PEREMPUAN,668
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,,PEREMPUAN,372
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,,PEREMPUAN,863
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,,PEREMPUAN,339
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,,PEREMPUAN,578
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,,PEREMPUAN,499
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,,PEREMPUAN,1265
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,,PEREMPUAN,1043
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,,PEREMPUAN,1252
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,,PEREMPUAN,4064
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,RAWA TERATE,,PEREMPUAN,1282
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,,PEREMPUAN,4737
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,,PEREMPUAN,2780
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,,PEREMPUAN,4380
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,,PEREMPUAN,1365
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,,PEREMPUAN,2864
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,,PEREMPUAN,2903
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,,PEREMPUAN,2726
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,,PEREMPUAN,3339
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,,PEREMPUAN,3243
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,,PEREMPUAN,1348
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,,PEREMPUAN,1550
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,,PEREMPUAN,1635
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,MAKASAR,,PEREMPUAN,1429
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PINANG RANTI,,PEREMPUAN,1229
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,KEBON PALA,,PEREMPUAN,2145
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,,PEREMPUAN,1574
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,,PEREMPUAN,2055
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIRACAS,,PEREMPUAN,3065
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,,PEREMPUAN,3105
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,,PEREMPUAN,2041
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,SUSUKAN,,PEREMPUAN,1684
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,RAMBUTAN,,PEREMPUAN,1746
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,,PEREMPUAN,1111
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,,PEREMPUAN,1269
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,,PEREMPUAN,1210
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,MUNJUL,,PEREMPUAN,1075
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,SETU,,PEREMPUAN,922
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,,PEREMPUAN,1176
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,,PEREMPUAN,3030
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,,PEREMPUAN,857
2014,2014,PROVINSI DKI JAKARTA,KAB ADM KEP SERIBU,KEP SERIBU UTR,P PANGGANG,,PEREMPUAN,298
2014,2014,PROVINSI DKI JAKARTA,KAB ADM KEP SERIBU,KEP SERIBU UTR,P KELAPA,,PEREMPUAN,301
2014,2014,PROVINSI DKI JAKARTA,KAB ADM KEP SERIBU,KEP SERIBU UTR,P HARAPAN,,PEREMPUAN,98
2014,2014,PROVINSI DKI JAKARTA,KAB ADM KEP SERIBU,KEP SERIBU SLT,P UNTUNG JAWA,,PEREMPUAN,78
2014,2014,PROVINSI DKI JAKARTA,KAB ADM KEP SERIBU,KEP SERIBU SLT,P TIDUNG,,PEREMPUAN,238
2014,2014,PROVINSI DKI JAKARTA,KAB ADM KEP SERIBU,KEP SERIBU SLT,P PARI,,PEREMPUAN,115
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,,PEREMPUAN,127
2014,2014,PROVINSI DKI JAKARTA,KAB ADM KEP SERIBU,KEP SERIBU UTR,P KELAPA,,PEREMPUAN,234
2014,2014,PROVINSI DKI JAKARTA,KAB ADM KEP SERIBU,KEP SERIBU UTR,P HARAPAN,,PEREMPUAN,83
2014,2014,PROVINSI DKI JAKARTA,KAB ADM KEP SERIBU,KEP SERIBU SLT,P UNTUNG JAWA,,PEREMPUAN,75
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,,PEREMPUAN,2416
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,,PEREMPUAN,1183
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,,PEREMPUAN,1326
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,,PEREMPUAN,120
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,,PEREMPUAN,434
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,,PEREMPUAN,647
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,,PEREMPUAN,171
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,,PEREMPUAN,256
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,,PEREMPUAN,196
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,,PEREMPUAN,304
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,,PEREMPUAN,541
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,,PEREMPUAN,2048
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,,PEREMPUAN,1812
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,,PEREMPUAN,1049
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,,PEREMPUAN,2229
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,,PEREMPUAN,987
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,,PEREMPUAN,1449
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,,PEREMPUAN,1019
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,,PEREMPUAN,602
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,,PEREMPUAN,2948
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,,PEREMPUAN,2865
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,,PEREMPUAN,1835
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,,PEREMPUAN,2695
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,,PEREMPUAN,1985
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,,PEREMPUAN,1793
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,,PEREMPUAN,1525
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,,PEREMPUAN,2589
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,,PEREMPUAN,2854
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,,PEREMPUAN,1742
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,,PEREMPUAN,2184
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,,PEREMPUAN,1628
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,,PEREMPUAN,1488
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,,PEREMPUAN,1315
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PAL MERIAM,,PEREMPUAN,1077
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,,PEREMPUAN,860
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,,PEREMPUAN,1757
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,,PEREMPUAN,1838
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,,PEREMPUAN,2181
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,,PEREMPUAN,2098
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,,PEREMPUAN,1159
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,,PEREMPUAN,2006
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET BARAT,,PEREMPUAN,613
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,,PEREMPUAN,2098
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,,PEREMPUAN,1159
2014,2014,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,,PEREMPUAN,2006
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET BARAT,,PEREMPUAN,613
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,,PEREMPUAN,867
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,KEBON BARU,,PEREMPUAN,940
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,,PEREMPUAN,1005
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,,PEREMPUAN,619
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI,,PEREMPUAN,828
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,,PEREMPUAN,79
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,,PEREMPUAN,64
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,,PEREMPUAN,388
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET,,PEREMPUAN,253
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,,PEREMPUAN,725
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,,PEREMPUAN,723
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,GUNTUR,,PEREMPUAN,153
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,,PEREMPUAN,127
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,,PEREMPUAN,401
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,,PEREMPUAN,495
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,,PEREMPUAN,1119
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,,PEREMPUAN,687
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,,PEREMPUAN,295
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,,PEREMPUAN,545
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,,PEREMPUAN,929
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,,PEREMPUAN,494
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,,PEREMPUAN,946
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,,PEREMPUAN,1255
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,,PEREMPUAN,934
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,,PEREMPUAN,904
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,,PEREMPUAN,996
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,,PEREMPUAN,1414
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,,PEREMPUAN,861
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,,PEREMPUAN,919
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,,PEREMPUAN,1029
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,,PEREMPUAN,1014
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,,PEREMPUAN,1326
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,,PEREMPUAN,902
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,,PEREMPUAN,959
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,,PEREMPUAN,487
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,,PEREMPUAN,629
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,,PEREMPUAN,116
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,,PEREMPUAN,281
