periode_data,tahun,nama_provinsi,nama_kabupaten_kota,nama_kecamatan,nama_kelurahan,usia,jenis_kelamin,jumlah_penduduk
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,60-64,PEREMPUAN,351
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,60-64,PEREMPUAN,771
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,60-64,PEREMPUAN,272
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,60-64,PEREMPUAN,519
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,60-64,PEREMPUAN,513
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,60-64,PEREMPUAN,496
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,60-64,PEREMPUAN,307
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,60-64,PEREMPUAN,411
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,60-64,PEREMPUAN,68
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,60-64,PEREMPUAN,302
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,60-64,PEREMPUAN,138
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,60-64,PEREMPUAN,208
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,60-64,PEREMPUAN,482
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,60-64,PEREMPUAN,553
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,60-64,PEREMPUAN,414
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,60-64,PEREMPUAN,628
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,60-64,PEREMPUAN,490
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,60-64,PEREMPUAN,418
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KWITANG,60-64,PEREMPUAN,383
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KRAMAT,60-64,PEREMPUAN,531
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,PASEBAN,60-64,PEREMPUAN,471
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KENARI,60-64,PEREMPUAN,196
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,60-64,PEREMPUAN,137
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,60-64,PEREMPUAN,478
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,60-64,PEREMPUAN,487
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,PALMERAH,>75,PEREMPUAN,351
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,SLIPI,>75,PEREMPUAN,117
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,>75,PEREMPUAN,160
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,JATI PULO,>75,PEREMPUAN,205
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,KEMANGGISAN,>75,PEREMPUAN,343
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU SELATAN,>75,PEREMPUAN,92
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,>75,PEREMPUAN,185
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,>75,PEREMPUAN,223
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,>75,PEREMPUAN,119
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,>75,PEREMPUAN,163
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,JOGLO,>75,PEREMPUAN,161
2014,2014,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,>75,PEREMPUAN,166
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,>75,PEREMPUAN,311
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET BARAT,>75,PEREMPUAN,289
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,>75,PEREMPUAN,242
2014,2014,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,KEBON BARU,>75,PEREMPUAN,283
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,15-19,PEREMPUAN,639
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,15-19,PEREMPUAN,734
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,15-19,PEREMPUAN,591
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,15-19,PEREMPUAN,423
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,15-19,PEREMPUAN,907
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,15-19,PEREMPUAN,502
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,15-19,PEREMPUAN,1152
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,15-19,PEREMPUAN,979
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,15-19,PEREMPUAN,666
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,15-19,PEREMPUAN,1179
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,15-19,PEREMPUAN,923
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,15-19,PEREMPUAN,1153
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,15-19,PEREMPUAN,951
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,15-19,PEREMPUAN,1361
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,15-19,PEREMPUAN,868
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,15-19,PEREMPUAN,1467
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,15-19,PEREMPUAN,908
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,15-19,PEREMPUAN,1230
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,15-19,PEREMPUAN,279
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KENARI,15-19,PEREMPUAN,418
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,PASEBAN,15-19,PEREMPUAN,1001
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KRAMAT,15-19,PEREMPUAN,1295
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KWITANG,15-19,PEREMPUAN,719
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,15-19,PEREMPUAN,797
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,15-19,PEREMPUAN,1021
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,15-19,PEREMPUAN,1487
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,15-19,PEREMPUAN,972
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KRAMAT,0-4,LAKI-LAKI,1366
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KWITANG,0-4,LAKI-LAKI,771
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,0-4,LAKI-LAKI,816
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,0-4,LAKI-LAKI,1024
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,0-4,LAKI-LAKI,1663
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,0-4,LAKI-LAKI,964
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,0-4,LAKI-LAKI,1116
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,0-4,LAKI-LAKI,1065
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,0-4,LAKI-LAKI,390
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,0-4,LAKI-LAKI,160
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,0-4,LAKI-LAKI,594
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,0-4,LAKI-LAKI,136
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,0-4,LAKI-LAKI,870
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,0-4,LAKI-LAKI,991
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,0-4,LAKI-LAKI,1834
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,0-4,LAKI-LAKI,1691
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,0-4,LAKI-LAKI,1044
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,0-4,LAKI-LAKI,552
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,0-4,LAKI-LAKI,1786
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,0-4,LAKI-LAKI,1136
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,0-4,LAKI-LAKI,991
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,0-4,LAKI-LAKI,1857
2015,2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,0-4,LAKI-LAKI,5223
2015,2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,0-4,LAKI-LAKI,614
2015,2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,0-4,LAKI-LAKI,1672
2015,2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,0-4,LAKI-LAKI,3587
2015,2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,0-4,LAKI-LAKI,1895
2015,2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,0-4,LAKI-LAKI,1874
2015,2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,0-4,LAKI-LAKI,3144
2015,2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,0-4,LAKI-LAKI,2232
2015,2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,0-4,LAKI-LAKI,1577
2015,2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,0-4,LAKI-LAKI,2855
2015,2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,0-4,LAKI-LAKI,3296
2015,2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,0-4,LAKI-LAKI,2473
2015,2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,0-4,LAKI-LAKI,1616
2015,2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,0-4,LAKI-LAKI,4034
2015,2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,0-4,LAKI-LAKI,3403
2015,2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,0-4,LAKI-LAKI,1935
2015,2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,0-4,LAKI-LAKI,2323
2015,2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,0-4,LAKI-LAKI,2397
2015,2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,0-4,LAKI-LAKI,2635
2015,2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,0-4,LAKI-LAKI,3013
2015,2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,0-4,LAKI-LAKI,1646
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,40-44,PEREMPUAN,1298
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,40-44,PEREMPUAN,2478
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,40-44,PEREMPUAN,2379
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,40-44,PEREMPUAN,1618
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,40-44,PEREMPUAN,1927
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,JATI PULO,60-64,PEREMPUAN,468
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,KEMANGGISAN,60-64,PEREMPUAN,562
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU SELATAN,60-64,PEREMPUAN,312
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,60-64,PEREMPUAN,647
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,60-64,PEREMPUAN,877
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,60-64,PEREMPUAN,499
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,60-64,PEREMPUAN,641
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,JOGLO,60-64,PEREMPUAN,723
2015,2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,60-64,PEREMPUAN,485
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,60-64,PEREMPUAN,385
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET BARAT,60-64,PEREMPUAN,489
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,60-64,PEREMPUAN,620
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,KEBON BARU,60-64,PEREMPUAN,697
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,60-64,PEREMPUAN,680
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,60-64,PEREMPUAN,430
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI,60-64,PEREMPUAN,586
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,60-64,PEREMPUAN,55
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,60-64,PEREMPUAN,60
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,60-64,PEREMPUAN,281
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET,60-64,PEREMPUAN,184
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,60-64,PEREMPUAN,532
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,60-64,PEREMPUAN,479
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,GUNTUR,60-64,PEREMPUAN,120
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,60-64,PEREMPUAN,100
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,60-64,PEREMPUAN,270
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,60-64,PEREMPUAN,296
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,60-64,PEREMPUAN,719
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,60-64,PEREMPUAN,473
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,60-64,PEREMPUAN,191
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,60-64,PEREMPUAN,450
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,60-64,PEREMPUAN,605
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,60-64,PEREMPUAN,319
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,60-64,PEREMPUAN,642
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,60-64,PEREMPUAN,849
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,60-64,PEREMPUAN,564
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,60-64,PEREMPUAN,562
2015,2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,60-64,PEREMPUAN,695
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,60-64,PEREMPUAN,624
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,60-64,PEREMPUAN,495
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,60-64,PEREMPUAN,546
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,60-64,PEREMPUAN,401
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,60-64,PEREMPUAN,508
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,60-64,PEREMPUAN,465
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,60-64,PEREMPUAN,566
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,60-64,PEREMPUAN,471
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,60-64,PEREMPUAN,572
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,60-64,PEREMPUAN,648
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,60-64,PEREMPUAN,458
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,60-64,PEREMPUAN,424
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,60-64,PEREMPUAN,280
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,60-64,PEREMPUAN,358
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,60-64,PEREMPUAN,436
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,60-64,PEREMPUAN,454
2015,2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,60-64,PEREMPUAN,54
2015,2015,PROVINSI DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU SLT,P. PARI,60-64,PEREMPUAN,23
2015,2015,PROVINSI DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU SLT,P. TIDUNG,60-64,PEREMPUAN,62
2015,2015,PROVINSI DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU SLT,P. UNTUNG JAWA,60-64,PEREMPUAN,32
2015,2015,PROVINSI DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU UTR,P. HARAPAN,60-64,PEREMPUAN,15
2015,2015,PROVINSI DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU UTR,P. KELAPA,60-64,PEREMPUAN,64
2015,2015,PROVINSI DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU UTR,P. PANGGANG,60-64,PEREMPUAN,58
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,55-59,PEREMPUAN,395
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,55-59,PEREMPUAN,1421
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,55-59,PEREMPUAN,634
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,SETU,55-59,PEREMPUAN,407
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,MUNJUL,55-59,PEREMPUAN,528
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,55-59,PEREMPUAN,500
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,55-59,PEREMPUAN,482
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,55-59,PEREMPUAN,557
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,RAMBUTAN,55-59,PEREMPUAN,840
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,SUSUKAN,55-59,PEREMPUAN,896
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,55-59,PEREMPUAN,1267
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,55-59,PEREMPUAN,1691
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIRACAS,55-59,PEREMPUAN,1651
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,55-59,PEREMPUAN,1221
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,55-59,PEREMPUAN,541
2015,2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,KEBON PALA,55-59,PEREMPUAN,1113
2015,2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,40-44,PEREMPUAN,2206
2015,2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,40-44,PEREMPUAN,3148
2015,2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,40-44,PEREMPUAN,2557
2015,2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,40-44,PEREMPUAN,1434
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,15-19,PEREMPUAN,1107
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,15-19,PEREMPUAN,1038
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,15-19,PEREMPUAN,327
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,15-19,PEREMPUAN,167
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,15-19,PEREMPUAN,520
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,15-19,PEREMPUAN,138
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,15-19,PEREMPUAN,914
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,15-19,PEREMPUAN,799
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,15-19,PEREMPUAN,1506
2014,2014,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,15-19,PEREMPUAN,1496
